id,params,acc,gen
net,1536,0.9450000524520874,0
net_1,2424,0.9588000178337097,0
net_2,1602,0.9607000350952148,0
net_3,5969,0.9659000635147095,0
net_4,13102,0.9785000681877136,0
net_5,12153,0.9168000221252441,0
net_6,1635,0.931600034236908,0
net_7,2091,0.9268000721931458,0
net_8,385,0.7250000238418579,0
net_9,12213,0.9848000407218933,0
net_10,7300,0.8934000134468079,0
net_11,4505,0.9795000553131104,0
net_12,3241,0.9654000401496887,0
net_13,3118,0.9643000364303589,0
net_14,4456,0.7077000141143799,0
net_15,12705,0.9389000535011292,0
net_16,8490,0.9778000712394714,0
net_17,993,0.9229000210762024,0
net_18,800,0.9410000443458557,0
net_19,4636,0.9373000264167786,0
net_20,1602,0.9619000554084778,1
net_21,385,0.728100061416626,1
net_22,12213,0.9834000468254089,1
net_23,1727,0.9030000567436218,1
net_24,8819,0.9819000363349915,1
net_25,1042,0.8794000148773193,1
net_26,1423,0.9585000276565552,1
net_27,4842,0.9824000597000122,1
net_28,433,0.7808000445365906,1
net_29,22293,0.9825000762939453,1
net_30,456,0.7964000105857849,1
net_31,1785,0.971500039100647,1
net_32,290,0.7157000303268433,1
net_33,2584,0.9732000231742859,1
net_34,11208,0.9666000604629517,1
net_35,7127,0.9655000567436218,1
net_36,1516,0.960900068283081,1
net_37,3429,0.9642000198364258,1
net_38,2197,0.9656000733375549,1
net_39,1086,0.9496000409126282,1
net_40,12213,0.9842000603675842,2
net_41,1785,0.9700000286102295,2
net_42,290,0.7139000296592712,2
net_43,312,0.7178000211715698,2
net_44,650,0.8992000222206116,2
net_45,12824,0.9856000542640686,2
net_46,337,0.7240000367164612,2
net_47,11797,0.9854000210762024,2
net_48,15993,0.9728000164031982,2
net_49,1049,0.9401000738143921,2
net_50,255,0.5149000287055969,2
net_51,12213,0.9850000739097595,2
net_52,13240,0.9859000444412231,2
net_53,6138,0.9601000547409058,2
net_54,290,0.7143000364303589,2
net_55,271,0.6968000531196594,2
net_56,16833,0.9841000437736511,2
net_57,11373,0.9642000198364258,2
net_58,290,0.7204000353813171,2
net_59,578,0.8526000380516052,2
net_60,1785,0.971500039100647,3
net_61,255,0.5121999979019165,3
net_62,13240,0.9846000671386719,3
net_63,1785,0.969200074672699,3
net_64,13240,0.9838000535964966,3
net_65,9080,0.9848000407218933,3
net_66,255,0.5093000531196594,3
net_67,407,0.5818000435829163,3
net_68,5140,0.9723000526428223,3
net_69,21000,0.98580002784729,3
net_70,1785,0.9719000458717346,3
net_71,217,0.5126000046730042,3
net_72,2436,0.9545000195503235,3
net_73,7178,0.9866000413894653,3
net_74,236,0.5543000102043152,3
net_75,1711,0.9693000316619873,3
net_76,11577,0.9771000742912292,3
net_77,1576,0.9650000333786011,3
net_78,18680,0.9696000218391418,3
net_79,2205,0.9773000478744507,3
net_80,1785,0.9734000563621521,4
net_81,217,0.555400013923645,4
net_82,7178,0.9847000241279602,4
net_83,217,0.5484000444412231,4
net_84,548,0.49170002341270447,4
net_85,7178,0.9849000573158264,4
net_86,1081,0.9518000483512878,4
net_87,160,0.4732000231742859,4
net_88,856,0.8340000510215759,4
net_89,835,0.9472000598907471,4
net_90,7304,0.9872000217437744,4
net_91,594,0.699400007724762,4
net_92,4783,0.9328000545501709,4
net_93,217,0.542900025844574,4
net_94,2745,0.9806000590324402,4
net_95,4478,0.9452000260353088,4
net_96,282,0.5766000151634216,4
net_97,1785,0.9742000699043274,4
net_98,3755,0.9788000583648682,4
net_99,5018,0.9787000417709351,4
