id,fitness,mut
0,4342856,0.1
1,4342856,0.1
2,4335828,0.1
3,4320677,0.1
4,4320677,0.1
5,4320677,0.1
6,4029310,0.1
7,4029310,0.1
8,4029310,0.1
9,4029310,0.1
10,3819218,0.1
11,3819218,0.1
12,3819218,0.1
13,3819218,0.1
14,3819218,0.1
15,3819218,0.1
16,3819218,0.15000000000000002
17,3819218,0.15000000000000002
18,3819218,0.15000000000000002
19,3819218,0.15000000000000002
20,3819218,0.15000000000000002
21,3819218,0.2
22,3661960,0.2
23,3661960,0.2
24,3661960,0.2
25,3661960,0.2
26,3661960,0.2
27,3661960,0.2
28,3661960,0.25
29,3661960,0.25
30,3661960,0.25
31,3661960,0.25
32,3661960,0.25
33,3661960,0.3
34,3661960,0.3
35,3661960,0.3
36,3661960,0.3
37,3661960,0.3
38,3661960,0.35
39,3661960,0.35
40,3661960,0.35
41,3661960,0.35
42,3661960,0.35
43,3661960,0.39999999999999997
44,3661960,0.39999999999999997
45,3661960,0.39999999999999997
46,3661960,0.39999999999999997
47,3661960,0.39999999999999997
48,3661960,0.44999999999999996
49,3661960,0.44999999999999996
50,3661960,0.44999999999999996
51,3661960,0.44999999999999996
52,3661960,0.44999999999999996
53,3661960,0.49999999999999994
54,3661960,0.49999999999999994
55,3661960,0.49999999999999994
56,3661960,0.49999999999999994
57,3661960,0.49999999999999994
58,3661960,0.5499999999999999
59,3661960,0.5499999999999999
60,3661960,0.5499999999999999
61,3661960,0.5499999999999999
62,3661960,0.5499999999999999
63,3661960,0.6
64,3661960,0.6
65,3661960,0.6
66,3661960,0.6
67,3661960,0.6
68,3661960,0.65
69,3661960,0.65
70,3661960,0.65
71,3661960,0.65
72,3661960,0.65
73,3661960,0.7000000000000001
74,3661960,0.7000000000000001
75,3661960,0.7000000000000001
76,3661960,0.7000000000000001
77,3661960,0.7000000000000001
78,3661960,0.7500000000000001
79,3661960,0.7500000000000001
80,3661960,0.7500000000000001
81,3661960,0.7500000000000001
82,3661960,0.7500000000000001
83,3661960,0.8000000000000002
84,3661960,0.8000000000000002
85,3661960,0.8000000000000002
86,3661960,0.8000000000000002
87,3661960,0.8000000000000002
88,3661960,0.8500000000000002
89,3661960,0.8500000000000002
90,3661960,0.8500000000000002
91,3661960,0.8500000000000002
92,3661960,0.8500000000000002
93,3661960,0.9000000000000002
94,3661960,0.9000000000000002
95,3661960,0.9000000000000002
96,3661960,0.9000000000000002
97,3661960,0.9000000000000002
98,3661960,0.9500000000000003
99,3661960,0.9500000000000003
100,3661960,0.9500000000000003
101,3661960,0.9500000000000003
102,3661960,0.9500000000000003
103,3661960,1.0
104,3661960,1.0
105,3661960,1.0
106,3661960,1.0
107,3661960,1.0
108,3661960,1.0
109,3661960,1.0
110,3661960,1.0
111,3661960,1.0
112,3661960,1.0
113,3661960,1.0
114,3661960,1.0
115,3661960,1.0
116,3661960,1.0
117,3661960,1.0
118,3661960,1.0
119,3661960,1.0
120,3661960,1.0
121,3661960,1.0
122,3661960,1.0
123,3661960,1.0
124,3661960,1.0
125,3661960,1.0
126,3661960,1.0
127,3661960,1.0
128,3661960,1.0
129,3661960,1.0
130,3661960,1.0
131,3661960,1.0
132,3661960,1.0
133,3661960,1.0
134,3661960,1.0
135,3661960,1.0
136,3661960,1.0
137,3661960,1.0
138,3661960,1.0
139,3661960,1.0
140,3661960,1.0
141,3661960,1.0
142,3661960,1.0
143,3661960,1.0
144,3661960,1.0
145,3661960,1.0
146,3661960,1.0
147,3661960,1.0
148,3661960,1.0
149,3661960,1.0
150,3661960,1.0
151,3661960,1.0
152,3661960,1.0
153,3661960,1.0
154,3661960,1.0
155,3661960,1.0
156,3661960,1.0
157,3661960,1.0
158,3661960,1.0
159,3661960,1.0
160,3661960,1.0
161,3661960,1.0
162,3661960,1.0
163,3661960,1.0
164,3661960,1.0
165,3661960,1.0
166,3661960,1.0
167,3661960,1.0
168,3661960,1.0
169,3661960,1.0
170,3661960,1.0
171,3661960,1.0
172,3661960,1.0
173,3661960,1.0
174,3661960,1.0
175,3661960,1.0
176,3661960,1.0
177,3661960,1.0
178,3661960,1.0
179,3661960,1.0
180,3661960,1.0
181,3661960,1.0
182,3661960,1.0
183,3661960,1.0
184,3661960,1.0
185,3661960,1.0
186,3661960,1.0
187,3661960,1.0
188,3661960,1.0
189,3661960,1.0
190,3661960,1.0
191,3661960,1.0
192,3661960,1.0
193,3661960,1.0
194,3661960,1.0
195,3661960,1.0
196,3661960,1.0
197,3661960,1.0
198,3661960,1.0
199,3661960,1.0
