id,params,acc,gen
net_1,5621,0.9433000683784485,0
net_5,5621,0.9497000575065613,1
net_10,5621,0.947700023651123,2
net_15,5621,0.9487000703811646,3
net_20,5621,0.9521000385284424,4
net_25,5621,0.9494000673294067,5
net_30,5621,0.9481000304222107,6
net_35,5621,0.947100043296814,7
net_43,2819,0.9369000196456909,8
net_47,2819,0.9391000270843506,9
net_52,2819,0.9296000599861145,10
net_56,2819,0.9384000301361084,11
net_61,2819,0.9348000288009644,12
net_66,2819,0.9368000626564026,13
net_71,2819,0.9336000680923462,14
net_79,2819,0.9366000294685364,15
net_82,2819,0.9341000318527222,16
net_85,2819,0.9384000301361084,17
net_90,2819,0.9335000514984131,18
net_99,2819,0.9356000423431396,19
net_102,2819,0.934700071811676,20
net_105,2819,0.9362000226974487,21
net_113,2819,0.9367000460624695,22
net_117,2819,0.9371000528335571,23
net_122,2819,0.9383000731468201,24
net_126,2819,0.9356000423431396,25
net_131,2819,0.9315000176429749,26
net_136,2819,0.9327000379562378,27
net_141,2819,0.9376000165939331,28
net_148,2819,0.935200035572052,29
net_152,2819,0.9364000558853149,30
net_156,2819,0.9369000196456909,31
net_160,2819,0.9346000552177429,32
net_165,2819,0.935200035572052,33
net_174,2819,0.9369000196456909,34
net_179,2315,0.926300048828125,35
net_182,2315,0.9260000586509705,36
net_187,2315,0.9296000599861145,37
net_194,2636,0.9381000399589539,38
net_199,2636,0.9402000308036804,39
net_202,2636,0.9385000467300415,40
net_206,2636,0.9387000203132629,41
net_211,2636,0.9386000633239746,42
net_216,2636,0.9425000548362732,43
net_221,2636,0.937000036239624,44
net_229,1556,0.909000039100647,45
net_232,1556,0.9047000408172607,46
net_236,1556,0.90420001745224,47
net_241,1556,0.9016000628471375,48
net_246,1556,0.9029000401496887,49
net_251,1556,0.9066000580787659,50
net_256,1556,0.9048000574111938,51
net_261,1556,0.9026000499725342,52
net_266,1556,0.9084000587463379,53
net_271,1556,0.9008000493049622,54
net_279,1556,0.8993000388145447,55
net_282,1556,0.9009000658988953,56
net_287,1556,0.907800018787384,57
net_292,1556,0.9100000262260437,58
net_297,1556,0.9047000408172607,59
net_302,1556,0.902400016784668,60
net_307,1556,0.8963000178337097,61
net_311,1556,0.9017000198364258,62
net_318,1556,0.905500054359436,63
net_323,1556,0.9027000665664673,64
net_327,1556,0.9009000658988953,65
net_332,1556,0.8997000455856323,66
net_337,1556,0.9062000513076782,67
net_341,1556,0.9076000452041626,68
net_346,1556,0.896600067615509,69
net_351,1556,0.9023000597953796,70
net_356,1556,0.9034000635147095,71
net_361,1556,0.905500054359436,72
net_369,1556,0.9062000513076782,73
net_372,1556,0.8976000547409058,74
net_376,1556,0.9087000489234924,75
net_381,1556,0.905500054359436,76
net_386,1556,0.9088000655174255,77
net_393,1556,0.8997000455856323,78
net_399,1556,0.900600016117096,79
net_402,1556,0.9012000560760498,80
net_408,1556,0.9035000205039978,81
net_412,1556,0.9028000235557556,82
net_419,1556,0.9070000648498535,83
net_422,1556,0.900700032711029,84
net_427,1556,0.8986000418663025,85
net_432,1556,0.9052000641822815,86
net_437,1556,0.9049000144004822,87
net_444,1556,0.9092000722885132,88
net_447,1556,0.9041000604629517,89
net_452,1556,0.9046000242233276,90
net_456,1556,0.9056000709533691,91
net_460,1556,0.9003000259399414,92
net_465,1556,0.9081000685691833,93
net_470,1556,0.8965000510215759,94
net_475,1556,0.9057000279426575,95
net_480,1556,0.9046000242233276,96
net_485,1556,0.900600016117096,97
net_490,1556,0.9022000432014465,98
net_495,1556,0.9003000259399414,99
