id,fitness,mut
0,575281,0.1
1,514205,0.1
2,514205,0.1
3,514205,0.1
4,514205,0.1
5,488353,0.1
6,488353,0.1
7,488353,0.1
8,488353,0.1
9,488353,0.1
10,488353,0.1
11,488353,0.15000000000000002
12,488353,0.15000000000000002
13,488353,0.15000000000000002
14,488353,0.15000000000000002
15,488353,0.15000000000000002
16,488353,0.2
17,488353,0.2
18,488353,0.2
19,488353,0.2
20,488353,0.2
21,488353,0.25
22,488353,0.25
23,488353,0.25
24,488353,0.25
25,488353,0.25
26,488353,0.3
27,488353,0.3
28,488353,0.3
29,488353,0.3
30,470867,0.3
31,470867,0.3
32,470867,0.3
33,470867,0.3
34,470867,0.3
35,470867,0.3
36,470867,0.35
37,470867,0.35
38,470867,0.35
39,470867,0.35
40,470867,0.35
41,470867,0.39999999999999997
42,470867,0.39999999999999997
43,470867,0.39999999999999997
44,469380,0.39999999999999997
45,469380,0.39999999999999997
46,469380,0.39999999999999997
47,469380,0.39999999999999997
48,469380,0.39999999999999997
49,469380,0.39999999999999997
50,436924,0.44999999999999996
51,436924,0.44999999999999996
52,436924,0.44999999999999996
53,436924,0.44999999999999996
54,436924,0.44999999999999996
55,436924,0.44999999999999996
56,436924,0.49999999999999994
57,436924,0.49999999999999994
58,436924,0.49999999999999994
59,436924,0.49999999999999994
60,436924,0.49999999999999994
61,436924,0.5499999999999999
62,436924,0.5499999999999999
63,436924,0.5499999999999999
64,436924,0.5499999999999999
65,436924,0.5499999999999999
66,436924,0.6
67,436924,0.6
68,436924,0.6
69,436924,0.6
70,436924,0.6
71,436924,0.65
72,436924,0.65
73,436924,0.65
74,436924,0.65
75,436924,0.65
76,436924,0.7000000000000001
77,436924,0.7000000000000001
78,436924,0.7000000000000001
79,436924,0.7000000000000001
80,436924,0.7000000000000001
81,436924,0.7500000000000001
82,436924,0.7500000000000001
83,436924,0.7500000000000001
84,436924,0.7500000000000001
85,436924,0.7500000000000001
86,436924,0.8000000000000002
87,436924,0.8000000000000002
88,436924,0.8000000000000002
89,436924,0.8000000000000002
90,436924,0.8000000000000002
91,436924,0.8500000000000002
92,436924,0.8500000000000002
93,436924,0.8500000000000002
94,436924,0.8500000000000002
95,436924,0.8500000000000002
96,436924,0.9000000000000002
97,436924,0.9000000000000002
98,436924,0.9000000000000002
99,436924,0.9000000000000002
100,436924,0.9000000000000002
101,436924,0.9500000000000003
102,436924,0.9500000000000003
103,436924,0.9500000000000003
104,436924,0.9500000000000003
105,436924,0.9500000000000003
106,436924,1.0
107,436924,1.0
108,436924,1.0
109,436924,1.0
110,436924,1.0
111,436924,1.0
112,436924,1.0
113,436924,1.0
114,436924,1.0
115,436924,1.0
116,436924,1.0
117,436924,1.0
118,436924,1.0
119,436924,1.0
120,436924,1.0
121,436924,1.0
122,436924,1.0
123,436924,1.0
124,436924,1.0
125,436924,1.0
126,436924,1.0
127,436924,1.0
128,436924,1.0
129,436924,1.0
130,436924,1.0
131,436924,1.0
132,436924,1.0
133,436924,1.0
134,436924,1.0
135,436924,1.0
136,436924,1.0
137,436924,1.0
138,436924,1.0
139,436924,1.0
140,436924,1.0
141,436924,1.0
142,436924,1.0
143,436924,1.0
144,436924,1.0
145,436924,1.0
146,436924,1.0
147,436924,1.0
148,436924,1.0
149,436924,1.0
150,436924,1.0
151,436924,1.0
152,436924,1.0
153,436924,1.0
154,436924,1.0
155,436924,1.0
156,436924,1.0
157,436924,1.0
158,436924,1.0
159,436924,1.0
160,436924,1.0
161,436924,1.0
162,436924,1.0
163,436924,1.0
164,436924,1.0
165,436924,1.0
166,436924,1.0
167,436924,1.0
168,436924,1.0
169,436924,1.0
170,436924,1.0
171,436924,1.0
172,436924,1.0
173,436924,1.0
174,436924,1.0
175,436924,1.0
176,436924,1.0
177,436924,1.0
178,436924,1.0
179,436924,1.0
180,436924,1.0
181,436924,1.0
182,436924,1.0
183,436924,1.0
184,436924,1.0
185,436924,1.0
186,436924,1.0
187,436924,1.0
188,436924,1.0
189,436924,1.0
190,436924,1.0
191,436924,1.0
192,436924,1.0
193,436924,1.0
194,436924,1.0
195,436924,1.0
196,436924,1.0
197,436924,1.0
198,436924,1.0
199,436924,1.0
