id,fitness,mut
0,1094364,0.05
1,1034357,0.05
2,1034357,0.05
3,1034357,0.05
4,1034357,0.05
5,1034357,0.05
6,1034357,0.05
7,1034357,0.1
8,1034357,0.1
9,1034357,0.1
10,822192,0.1
11,822192,0.1
12,806847,0.1
13,806847,0.1
14,798633,0.1
15,798262,0.1
16,798262,0.1
17,798262,0.1
18,798262,0.1
19,798262,0.1
20,798262,0.1
21,798262,0.15000000000000002
22,798262,0.15000000000000002
23,798262,0.15000000000000002
24,798262,0.15000000000000002
25,798262,0.15000000000000002
26,798262,0.2
27,798262,0.2
28,798262,0.2
29,798262,0.2
30,798262,0.2
31,798262,0.25
32,798262,0.25
33,798262,0.25
34,798262,0.25
35,798262,0.25
36,798262,0.3
37,798262,0.3
38,798262,0.3
39,798262,0.3
40,798262,0.3
41,798262,0.35
42,798262,0.35
43,798262,0.35
44,798262,0.35
45,797225,0.35
46,797225,0.35
47,797225,0.35
48,797225,0.35
49,797225,0.35
50,797225,0.35
51,797225,0.39999999999999997
52,797225,0.39999999999999997
53,797225,0.39999999999999997
54,797225,0.39999999999999997
55,797225,0.39999999999999997
56,797225,0.44999999999999996
57,797225,0.44999999999999996
58,797225,0.44999999999999996
59,797225,0.44999999999999996
60,797225,0.44999999999999996
61,797225,0.49999999999999994
62,797225,0.49999999999999994
63,797225,0.49999999999999994
64,797225,0.49999999999999994
65,797225,0.49999999999999994
66,797225,0.5499999999999999
67,797225,0.5499999999999999
68,797225,0.5499999999999999
69,797225,0.5499999999999999
70,797225,0.5499999999999999
71,797225,0.6
72,797225,0.6
73,797225,0.6
74,797225,0.6
75,797225,0.6
76,797225,0.65
77,797225,0.65
78,797225,0.65
79,797225,0.65
80,797225,0.65
81,797225,0.7000000000000001
82,797225,0.7000000000000001
83,797225,0.7000000000000001
84,797225,0.7000000000000001
85,797225,0.7000000000000001
86,797225,0.7500000000000001
87,797225,0.7500000000000001
88,797225,0.7500000000000001
89,797225,0.7500000000000001
90,797225,0.7500000000000001
91,797225,0.8000000000000002
92,797225,0.8000000000000002
93,797225,0.8000000000000002
94,797225,0.8000000000000002
95,797225,0.8000000000000002
96,797225,0.8500000000000002
97,797225,0.8500000000000002
98,797225,0.8500000000000002
99,797225,0.8500000000000002
100,797225,0.8500000000000002
101,797225,0.9000000000000002
102,797225,0.9000000000000002
103,797225,0.9000000000000002
104,797225,0.9000000000000002
105,797225,0.9000000000000002
106,797225,0.9500000000000003
107,797225,0.9500000000000003
108,797225,0.9500000000000003
109,797225,0.9500000000000003
110,797225,0.9500000000000003
111,797225,1.0
112,797225,1.0
113,797225,1.0
114,797225,1.0
115,797225,1.0
116,797225,1.0
117,797225,1.0
118,797225,1.0
119,797225,1.0
120,797225,1.0
121,797225,1.0
122,797225,1.0
123,797225,1.0
124,797225,1.0
125,797225,1.0
126,797225,1.0
127,797225,1.0
128,797225,1.0
129,797225,1.0
130,797225,1.0
131,797225,1.0
132,797225,1.0
133,797225,1.0
134,797225,1.0
135,797225,1.0
136,797225,1.0
137,797225,1.0
138,797225,1.0
139,797225,1.0
140,797225,1.0
141,797225,1.0
142,797225,1.0
143,797225,1.0
144,797225,1.0
145,797225,1.0
146,797225,1.0
147,797225,1.0
148,797225,1.0
149,797225,1.0
150,797225,1.0
151,797225,1.0
152,797225,1.0
153,797225,1.0
154,797225,1.0
155,797225,1.0
156,797225,1.0
157,797225,1.0
158,797225,1.0
159,797225,1.0
160,797225,1.0
161,797225,1.0
162,797225,1.0
163,797225,1.0
164,797225,1.0
165,797225,1.0
166,797225,1.0
167,797225,1.0
168,797225,1.0
169,797225,1.0
170,797225,1.0
171,797225,1.0
172,797225,1.0
173,797225,1.0
174,797225,1.0
175,797225,1.0
176,797225,1.0
177,797225,1.0
178,797225,1.0
179,797225,1.0
180,797225,1.0
181,797225,1.0
182,797225,1.0
183,797225,1.0
184,797225,1.0
185,797225,1.0
186,797225,1.0
187,797225,1.0
188,797225,1.0
189,797225,1.0
190,797225,1.0
191,797225,1.0
192,797225,1.0
193,797225,1.0
194,797225,1.0
195,797225,1.0
196,797225,1.0
197,797225,1.0
198,797225,1.0
199,797225,1.0
