id,fitness,mut
0,1065587,0.05
1,1065587,0.05
2,1065587,0.05
3,832050,0.05
4,832050,0.05
5,832050,0.05
6,832050,0.05
7,832050,0.05
8,832050,0.05
9,830177,0.1
10,830177,0.1
11,830177,0.1
12,830177,0.1
13,830177,0.1
14,830177,0.1
15,830177,0.15000000000000002
16,815963,0.15000000000000002
17,815963,0.15000000000000002
18,815963,0.15000000000000002
19,815963,0.15000000000000002
20,815963,0.15000000000000002
21,815963,0.15000000000000002
22,815963,0.2
23,815963,0.2
24,815963,0.2
25,815963,0.2
26,815963,0.2
27,815963,0.25
28,815963,0.25
29,815963,0.25
30,815963,0.25
31,815963,0.25
32,815963,0.3
33,814252,0.3
34,814252,0.3
35,814252,0.3
36,814252,0.3
37,814252,0.3
38,814252,0.3
39,814252,0.35
40,814252,0.35
41,802445,0.35
42,802445,0.35
43,802445,0.35
44,802445,0.35
45,802445,0.35
46,802445,0.35
47,802445,0.39999999999999997
48,802445,0.39999999999999997
49,802445,0.39999999999999997
50,802445,0.39999999999999997
51,802445,0.39999999999999997
52,802445,0.44999999999999996
53,802445,0.44999999999999996
54,802445,0.44999999999999996
55,802445,0.44999999999999996
56,802445,0.44999999999999996
57,802445,0.49999999999999994
58,802445,0.49999999999999994
59,802445,0.49999999999999994
60,802445,0.49999999999999994
61,802445,0.49999999999999994
62,802445,0.5499999999999999
63,802445,0.5499999999999999
64,802445,0.5499999999999999
65,802445,0.5499999999999999
66,802445,0.5499999999999999
67,802445,0.6
68,802445,0.6
69,802445,0.6
70,802445,0.6
71,802445,0.6
72,802445,0.65
73,802445,0.65
74,802445,0.65
75,802445,0.65
76,802445,0.65
77,802445,0.7000000000000001
78,802445,0.7000000000000001
79,802445,0.7000000000000001
80,802445,0.7000000000000001
81,802445,0.7000000000000001
82,802445,0.7500000000000001
83,802445,0.7500000000000001
84,802445,0.7500000000000001
85,802445,0.7500000000000001
86,802445,0.7500000000000001
87,802445,0.8000000000000002
88,802445,0.8000000000000002
89,802445,0.8000000000000002
90,802445,0.8000000000000002
91,802445,0.8000000000000002
92,802445,0.8500000000000002
93,802445,0.8500000000000002
94,802445,0.8500000000000002
95,802445,0.8500000000000002
96,802445,0.8500000000000002
97,802445,0.9000000000000002
98,802445,0.9000000000000002
99,802445,0.9000000000000002
100,802445,0.9000000000000002
101,802445,0.9000000000000002
102,802445,0.9500000000000003
103,802445,0.9500000000000003
104,802445,0.9500000000000003
105,802445,0.9500000000000003
106,802445,0.9500000000000003
107,802445,1.0
108,802445,1.0
109,802445,1.0
110,802445,1.0
111,802445,1.0
112,802445,1.0
113,802445,1.0
114,802445,1.0
115,802445,1.0
116,802445,1.0
117,802445,1.0
118,802445,1.0
119,802445,1.0
120,802445,1.0
121,802445,1.0
122,802445,1.0
123,802445,1.0
124,802445,1.0
125,802445,1.0
126,802445,1.0
127,802445,1.0
128,802445,1.0
129,802445,1.0
130,802445,1.0
131,802445,1.0
132,802445,1.0
133,802445,1.0
134,802445,1.0
135,802445,1.0
136,802445,1.0
137,802445,1.0
138,802445,1.0
139,802445,1.0
140,802445,1.0
141,802445,1.0
142,802445,1.0
143,802445,1.0
144,802445,1.0
145,802445,1.0
146,802445,1.0
147,802445,1.0
148,802445,1.0
149,802445,1.0
150,802445,1.0
151,802445,1.0
152,802445,1.0
153,802445,1.0
154,802445,1.0
155,802445,1.0
156,802445,1.0
157,802445,1.0
158,802445,1.0
159,802445,1.0
160,802445,1.0
161,802445,1.0
162,802445,1.0
163,802445,1.0
164,802445,1.0
165,802445,1.0
166,802445,1.0
167,802445,1.0
168,802445,1.0
169,802445,1.0
170,802445,1.0
171,802445,1.0
172,802445,1.0
173,802445,1.0
174,802445,1.0
175,802445,1.0
176,802445,1.0
177,802445,1.0
178,802445,1.0
179,802445,1.0
180,802445,1.0
181,802445,1.0
182,802445,1.0
183,802445,1.0
184,802445,1.0
185,802445,1.0
186,802445,1.0
187,802445,1.0
188,802445,1.0
189,802445,1.0
190,802445,1.0
191,802445,1.0
192,802445,1.0
193,802445,1.0
194,802445,1.0
195,802445,1.0
196,802445,1.0
197,802445,1.0
198,802445,1.0
199,802445,1.0
