id,fitness,mut
0,845655,0.1
1,564857,0.1
2,550451,0.1
3,479758,0.1
4,479758,0.1
5,479758,0.1
6,479758,0.1
7,479758,0.1
8,479758,0.1
9,479758,0.15000000000000002
10,479758,0.15000000000000002
11,479758,0.15000000000000002
12,479758,0.15000000000000002
13,479758,0.15000000000000002
14,461356,0.2
15,461356,0.2
16,458052,0.2
17,458052,0.2
18,458052,0.2
19,458052,0.2
20,458052,0.2
21,458052,0.2
22,458052,0.25
23,441043,0.25
24,441043,0.25
25,441043,0.25
26,441043,0.25
27,441043,0.25
28,441043,0.25
29,441043,0.3
30,441043,0.3
31,441043,0.3
32,441043,0.3
33,441043,0.3
34,441043,0.35
35,441043,0.35
36,441043,0.35
37,441043,0.35
38,441043,0.35
39,441043,0.39999999999999997
40,441043,0.39999999999999997
41,441043,0.39999999999999997
42,441043,0.39999999999999997
43,441043,0.39999999999999997
44,441043,0.44999999999999996
45,441043,0.44999999999999996
46,441043,0.44999999999999996
47,441043,0.44999999999999996
48,441043,0.44999999999999996
49,441043,0.49999999999999994
50,441043,0.49999999999999994
51,441043,0.49999999999999994
52,441043,0.49999999999999994
53,441043,0.49999999999999994
54,441043,0.5499999999999999
55,441043,0.5499999999999999
56,441043,0.5499999999999999
57,441043,0.5499999999999999
58,441043,0.5499999999999999
59,441043,0.6
60,441043,0.6
61,441043,0.6
62,441043,0.6
63,441043,0.6
64,441043,0.65
65,441043,0.65
66,441043,0.65
67,441043,0.65
68,441043,0.65
69,441043,0.7000000000000001
70,441043,0.7000000000000001
71,441043,0.7000000000000001
72,441043,0.7000000000000001
73,441043,0.7000000000000001
74,441043,0.7500000000000001
75,441043,0.7500000000000001
76,441043,0.7500000000000001
77,441043,0.7500000000000001
78,441043,0.7500000000000001
79,441043,0.8000000000000002
80,441043,0.8000000000000002
81,441043,0.8000000000000002
82,441043,0.8000000000000002
83,441043,0.8000000000000002
84,441043,0.8500000000000002
85,441043,0.8500000000000002
86,441043,0.8500000000000002
87,441043,0.8500000000000002
88,441043,0.8500000000000002
89,441043,0.9000000000000002
90,441043,0.9000000000000002
91,441043,0.9000000000000002
92,441043,0.9000000000000002
93,441043,0.9000000000000002
94,441043,0.9500000000000003
95,441043,0.9500000000000003
96,441043,0.9500000000000003
97,441043,0.9500000000000003
98,441043,0.9500000000000003
99,441043,1.0
100,441043,1.0
101,441043,1.0
102,441043,1.0
103,441043,1.0
104,441043,1.0
105,441043,1.0
106,441043,1.0
107,441043,1.0
108,441043,1.0
109,441043,1.0
110,441043,1.0
111,441043,1.0
112,441043,1.0
113,441043,1.0
114,441043,1.0
115,441043,1.0
116,441043,1.0
117,441043,1.0
118,441043,1.0
119,441043,1.0
120,441043,1.0
121,441043,1.0
122,441043,1.0
123,441043,1.0
124,441043,1.0
125,441043,1.0
126,441043,1.0
127,441043,1.0
128,441043,1.0
129,441043,1.0
130,441043,1.0
131,441043,1.0
132,441043,1.0
133,441043,1.0
134,441043,1.0
135,441043,1.0
136,441043,1.0
137,441043,1.0
138,441043,1.0
139,441043,1.0
140,441043,1.0
141,441043,1.0
142,441043,1.0
143,441043,1.0
144,441043,1.0
145,441043,1.0
146,441043,1.0
147,441043,1.0
148,441043,1.0
149,441043,1.0
150,441043,1.0
151,441043,1.0
152,441043,1.0
153,441043,1.0
154,441043,1.0
155,441043,1.0
156,441043,1.0
157,441043,1.0
158,441043,1.0
159,441043,1.0
160,441043,1.0
161,441043,1.0
162,441043,1.0
163,441043,1.0
164,441043,1.0
165,441043,1.0
166,441043,1.0
167,441043,1.0
168,441043,1.0
169,441043,1.0
170,441043,1.0
171,441043,1.0
172,441043,1.0
173,441043,1.0
174,441043,1.0
175,441043,1.0
176,441043,1.0
177,441043,1.0
178,441043,1.0
179,441043,1.0
180,441043,1.0
181,436286,1.0
182,436286,1.0
183,436286,1.0
184,436286,1.0
185,436286,1.0
186,436286,1.0
187,436286,1.0
188,436286,1.0
189,436286,1.0
190,436286,1.0
191,436286,1.0
192,436286,1.0
193,436286,1.0
194,436286,1.0
195,436286,1.0
196,436286,1.0
197,436286,1.0
198,436286,1.0
199,436286,1.0
