id,fitness,mut
0,834866,0.05
1,567579,0.05
2,562799,0.05
3,562799,0.05
4,562799,0.05
5,562799,0.05
6,562799,0.05
7,562799,0.05
8,562799,0.060000000000000005
9,562799,0.060000000000000005
10,562799,0.060000000000000005
11,562799,0.060000000000000005
12,562799,0.060000000000000005
13,562799,0.07
14,562799,0.07
15,562799,0.07
16,562799,0.07
17,562799,0.07
18,562799,0.08
19,562799,0.08
20,562799,0.08
21,562799,0.08
22,557686,0.08
23,557686,0.08
24,557686,0.08
25,557686,0.08
26,557686,0.08
27,557686,0.08
28,540066,0.09
29,540066,0.09
30,540066,0.09
31,540066,0.09
32,540066,0.09
33,540066,0.09
34,540066,0.09999999999999999
35,540066,0.09999999999999999
36,540066,0.09999999999999999
37,540066,0.09999999999999999
38,540066,0.09999999999999999
39,540066,0.10999999999999999
40,540066,0.10999999999999999
41,539215,0.10999999999999999
42,539215,0.10999999999999999
43,539215,0.10999999999999999
44,539215,0.10999999999999999
45,531546,0.10999999999999999
46,531546,0.10999999999999999
47,531546,0.10999999999999999
48,531546,0.10999999999999999
49,531546,0.10999999999999999
50,528488,0.10999999999999999
51,528488,0.10999999999999999
52,528488,0.10999999999999999
53,528488,0.10999999999999999
54,528488,0.10999999999999999
55,528488,0.10999999999999999
56,528488,0.11999999999999998
57,528488,0.11999999999999998
58,528488,0.11999999999999998
59,528488,0.11999999999999998
60,528488,0.11999999999999998
61,528488,0.12999999999999998
62,528488,0.12999999999999998
63,528488,0.12999999999999998
64,528488,0.12999999999999998
65,528488,0.12999999999999998
66,528488,0.13999999999999999
67,528488,0.13999999999999999
68,528488,0.13999999999999999
69,528488,0.13999999999999999
70,528488,0.13999999999999999
71,528488,0.15
72,528488,0.15
73,528488,0.15
74,528488,0.15
75,528488,0.15
76,528488,0.16
77,528488,0.16
78,528488,0.16
79,528488,0.16
80,528488,0.16
81,528488,0.17
82,528488,0.17
83,528488,0.17
84,528488,0.17
85,528488,0.17
86,528488,0.18000000000000002
87,528488,0.18000000000000002
88,528488,0.18000000000000002
89,528488,0.18000000000000002
90,528488,0.18000000000000002
91,528488,0.19000000000000003
92,528488,0.19000000000000003
93,528488,0.19000000000000003
94,528488,0.19000000000000003
95,528488,0.19000000000000003
96,528488,0.20000000000000004
97,528488,0.20000000000000004
98,528488,0.20000000000000004
99,528488,0.20000000000000004
100,528488,0.20000000000000004
101,528488,0.21000000000000005
102,528488,0.21000000000000005
103,528488,0.21000000000000005
104,528488,0.21000000000000005
105,528488,0.21000000000000005
106,528488,0.22000000000000006
107,528488,0.22000000000000006
108,528488,0.22000000000000006
109,528488,0.22000000000000006
110,528488,0.22000000000000006
111,528488,0.23000000000000007
112,524702,0.23000000000000007
113,524702,0.23000000000000007
114,524702,0.23000000000000007
115,524702,0.23000000000000007
116,524702,0.23000000000000007
117,524702,0.23000000000000007
118,524702,0.24000000000000007
119,524702,0.24000000000000007
120,524702,0.24000000000000007
121,524702,0.24000000000000007
122,524702,0.24000000000000007
123,524702,0.25000000000000006
124,524702,0.25000000000000006
125,524702,0.25000000000000006
126,524702,0.25000000000000006
127,524702,0.25000000000000006
128,524702,0.26000000000000006
129,524702,0.26000000000000006
130,524702,0.26000000000000006
131,524702,0.26000000000000006
132,524702,0.26000000000000006
133,524702,0.2700000000000001
134,524702,0.2700000000000001
135,524702,0.2700000000000001
136,524702,0.2700000000000001
137,524702,0.2700000000000001
138,524702,0.2800000000000001
139,524702,0.2800000000000001
140,524702,0.2800000000000001
141,524702,0.2800000000000001
142,524702,0.2800000000000001
143,524702,0.2900000000000001
144,524702,0.2900000000000001
145,524702,0.2900000000000001
146,524702,0.2900000000000001
147,524702,0.2900000000000001
148,524702,0.3000000000000001
149,524702,0.3000000000000001
150,524702,0.3000000000000001
151,524702,0.3000000000000001
152,524702,0.3000000000000001
153,524702,0.3100000000000001
154,524702,0.3100000000000001
155,524702,0.3100000000000001
156,524702,0.3100000000000001
157,524702,0.3100000000000001
158,524702,0.3200000000000001
159,524702,0.3200000000000001
160,524702,0.3200000000000001
161,524702,0.3200000000000001
162,524702,0.3200000000000001
163,524702,0.3300000000000001
164,524702,0.3300000000000001
165,524702,0.3300000000000001
166,524702,0.3300000000000001
167,524702,0.3300000000000001
168,524702,0.34000000000000014
169,524702,0.34000000000000014
170,524702,0.34000000000000014
171,524702,0.34000000000000014
172,524702,0.34000000000000014
173,524702,0.35000000000000014
174,524702,0.35000000000000014
175,524702,0.35000000000000014
176,524702,0.35000000000000014
177,524702,0.35000000000000014
178,524702,0.36000000000000015
179,524702,0.36000000000000015
180,524702,0.36000000000000015
181,524702,0.36000000000000015
182,524702,0.36000000000000015
183,524702,0.37000000000000016
184,524702,0.37000000000000016
185,524702,0.37000000000000016
186,524702,0.37000000000000016
187,524702,0.37000000000000016
188,524702,0.38000000000000017
189,524702,0.38000000000000017
190,524702,0.38000000000000017
191,524702,0.38000000000000017
192,524702,0.38000000000000017
193,524702,0.3900000000000002
194,524702,0.3900000000000002
195,524702,0.3900000000000002
196,524702,0.3900000000000002
197,524702,0.3900000000000002
198,524702,0.4000000000000002
199,524702,0.4000000000000002
