id,fitness,mut
0,2130744,0.1
1,1760297,0.1
2,1688151,0.1
3,1688151,0.1
4,1688151,0.1
5,1688151,0.1
6,1656528,0.1
7,1656528,0.1
8,1656528,0.1
9,1656528,0.1
10,1656528,0.1
11,1656528,0.1
12,1656528,0.15000000000000002
13,1656528,0.15000000000000002
14,1656528,0.15000000000000002
15,1656528,0.15000000000000002
16,1656528,0.15000000000000002
17,1656528,0.2
18,1656528,0.2
19,1656528,0.2
20,1656528,0.2
21,1656528,0.2
22,1656528,0.25
23,1656528,0.25
24,1656528,0.25
25,1656528,0.25
26,1656528,0.25
27,1656528,0.3
28,1656528,0.3
29,1656528,0.3
30,1656528,0.3
31,1656528,0.3
32,1656528,0.35
33,1656528,0.35
34,1620605,0.35
35,1620605,0.35
36,1620605,0.35
37,1620605,0.35
38,1620605,0.35
39,1620605,0.35
40,1620605,0.39999999999999997
41,1620605,0.39999999999999997
42,1620605,0.39999999999999997
43,1620605,0.39999999999999997
44,1620605,0.39999999999999997
45,1620605,0.44999999999999996
46,1620605,0.44999999999999996
47,1620605,0.44999999999999996
48,1620605,0.44999999999999996
49,1620605,0.44999999999999996
50,1620605,0.49999999999999994
51,1620605,0.49999999999999994
52,1620605,0.49999999999999994
53,1620605,0.49999999999999994
54,1620605,0.49999999999999994
55,1620605,0.5499999999999999
56,1620605,0.5499999999999999
57,1620605,0.5499999999999999
58,1620605,0.5499999999999999
59,1620605,0.5499999999999999
60,1620605,0.6
61,1620605,0.6
62,1620605,0.6
63,1620605,0.6
64,1620605,0.6
65,1620605,0.65
66,1620605,0.65
67,1620605,0.65
68,1620605,0.65
69,1620605,0.65
70,1620605,0.7000000000000001
71,1620605,0.7000000000000001
72,1620605,0.7000000000000001
73,1620605,0.7000000000000001
74,1620605,0.7000000000000001
75,1620605,0.7500000000000001
76,1620605,0.7500000000000001
77,1620605,0.7500000000000001
78,1620605,0.7500000000000001
79,1620605,0.7500000000000001
80,1620605,0.8000000000000002
81,1620605,0.8000000000000002
82,1620605,0.8000000000000002
83,1620605,0.8000000000000002
84,1620605,0.8000000000000002
85,1620605,0.8500000000000002
86,1620605,0.8500000000000002
87,1620605,0.8500000000000002
88,1620605,0.8500000000000002
89,1620605,0.8500000000000002
90,1620605,0.9000000000000002
91,1620605,0.9000000000000002
92,1620605,0.9000000000000002
93,1620605,0.9000000000000002
94,1620605,0.9000000000000002
95,1620605,0.9500000000000003
96,1620605,0.9500000000000003
97,1620605,0.9500000000000003
98,1620605,0.9500000000000003
99,1620605,0.9500000000000003
100,1620605,1.0
101,1620605,1.0
102,1620605,1.0
103,1620605,1.0
104,1620605,1.0
105,1620605,1.0
106,1620605,1.0
107,1620605,1.0
108,1620605,1.0
109,1620605,1.0
110,1620605,1.0
111,1620605,1.0
112,1620605,1.0
113,1620605,1.0
114,1620605,1.0
115,1620605,1.0
116,1620605,1.0
117,1620605,1.0
118,1620605,1.0
119,1620605,1.0
120,1620605,1.0
121,1620605,1.0
122,1620605,1.0
123,1620605,1.0
124,1620605,1.0
125,1620605,1.0
126,1620605,1.0
127,1620605,1.0
128,1620605,1.0
129,1620605,1.0
130,1620605,1.0
131,1620605,1.0
132,1620605,1.0
133,1620605,1.0
134,1620605,1.0
135,1620605,1.0
136,1620605,1.0
137,1620605,1.0
138,1620605,1.0
139,1620605,1.0
140,1620605,1.0
141,1620605,1.0
142,1620605,1.0
143,1620605,1.0
144,1620605,1.0
145,1620605,1.0
146,1620605,1.0
147,1620605,1.0
148,1620605,1.0
149,1620605,1.0
150,1620605,1.0
151,1620605,1.0
152,1620605,1.0
153,1620605,1.0
154,1620605,1.0
155,1620605,1.0
156,1620605,1.0
157,1620605,1.0
158,1620605,1.0
159,1620605,1.0
160,1613767,1.0
161,1613767,1.0
162,1613767,1.0
163,1613767,1.0
164,1613767,1.0
165,1613767,1.0
166,1613767,1.0
167,1613767,1.0
168,1613767,1.0
169,1613767,1.0
170,1613767,1.0
171,1613767,1.0
172,1613767,1.0
173,1613767,1.0
174,1613767,1.0
175,1613767,1.0
176,1613767,1.0
177,1613767,1.0
178,1613767,1.0
179,1613767,1.0
180,1613767,1.0
181,1613767,1.0
182,1613767,1.0
183,1613767,1.0
184,1613767,1.0
185,1613767,1.0
186,1613767,1.0
187,1613767,1.0
188,1613767,1.0
189,1613767,1.0
190,1613767,1.0
191,1613767,1.0
192,1613767,1.0
193,1613767,1.0
194,1613767,1.0
195,1613767,1.0
196,1613767,1.0
197,1613767,1.0
198,1613767,1.0
199,1613767,1.0
200,1613767,1.0
201,1613767,1.0
202,1613767,1.0
203,1613767,1.0
204,1613767,1.0
205,1613767,1.0
206,1613767,1.0
207,1613767,1.0
208,1613767,1.0
209,1613767,1.0
210,1613767,1.0
211,1613767,1.0
212,1613767,1.0
213,1613767,1.0
214,1613767,1.0
215,1613767,1.0
216,1613767,1.0
217,1613767,1.0
218,1613767,1.0
219,1613767,1.0
220,1613767,1.0
221,1613767,1.0
222,1613767,1.0
223,1613767,1.0
224,1613767,1.0
225,1613767,1.0
226,1613767,1.0
227,1613767,1.0
228,1613767,1.0
229,1613767,1.0
230,1613767,1.0
231,1613767,1.0
232,1613767,1.0
233,1613767,1.0
234,1613767,1.0
235,1613767,1.0
236,1613767,1.0
237,1613767,1.0
238,1613767,1.0
239,1613767,1.0
240,1613767,1.0
