id,params,acc,gen
net,764,0.4148000180721283,0
net_1,6484,0.9403000473976135,0
net_2,146,0.28200000524520874,0
net_3,1463,0.8108000159263611,0
net_4,6347,0.9556000232696533,0
net_5,6192,0.9469000697135925,0
net_6,1488,0.832300066947937,0
net_7,2278,0.8933000564575195,0
net_8,2939,0.9122000336647034,0
net_9,4965,0.8523000478744507,0
net_10,2186,0.9012000560760498,0
net_11,1181,0.5981000065803528,0
net_12,575,0.6052000522613525,0
net_13,3110,0.9092000722885132,0
net_14,560,0.6287000179290771,0
net_15,7027,0.9481000304222107,0
net_16,210,0.3044000267982483,0
net_17,721,0.6086000204086304,0
net_18,2887,0.909600019454956,0
net_19,180,0.4889000356197357,0
net_20,146,0.2851000130176544,1
net_21,6347,0.9547000527381897,1
net_22,2186,0.9022000432014465,1
net_23,1327,0.8537000417709351,1
net_24,2159,0.9013000130653381,1
net_25,3818,0.9452000260353088,1
net_26,7841,0.9599000215530396,1
net_27,3276,0.9440000653266907,1
net_28,2858,0.9362000226974487,1
net_29,6360,0.9445000290870667,1
net_30,7217,0.9595000743865967,1
net_31,204,0.43890002369880676,1
net_32,1283,0.8682000637054443,1
net_33,117,0.3353000283241272,1
net_34,614,0.6983000040054321,1
net_35,2953,0.9378000497817993,1
net_36,2131,0.8985000252723694,1
net_37,2367,0.9102000594139099,1
net_38,218,0.4545000195503235,1
net_39,5477,0.9546000361442566,1
net_40,7841,0.960900068283081,2
net_41,1283,0.877500057220459,2
net_42,117,0.32990002632141113,2
net_43,7841,0.9624000191688538,2
net_44,154,0.38030001521110535,2
net_45,1958,0.9135000705718994,2
net_46,5748,0.9501000642776489,2
net_47,539,0.6778000593185425,2
net_48,9086,0.9628000259399414,2
net_49,7863,0.9638000726699829,2
net_50,2173,0.9266000390052795,2
net_51,8413,0.9606000185012817,2
net_52,7841,0.9621000289916992,2
net_53,1392,0.8863000273704529,2
net_54,2858,0.9366000294685364,2
net_55,7348,0.9531000256538391,2
net_56,8203,0.9613000750541687,2
net_57,1247,0.8736000657081604,2
net_58,173,0.3238000273704529,2
net_59,1283,0.8611000180244446,2
net_60,117,0.33180001378059387,3
net_61,7863,0.9629000425338745,3
net_62,1392,0.8703000545501709,3
net_63,1694,0.8949000239372253,3
net_64,1608,0.8628000617027283,3
net_65,8009,0.9665000438690186,3
net_66,1682,0.8946000337600708,3
net_67,7863,0.9629000425338745,3
net_68,202,0.4350000321865082,3
net_69,146,0.28450000286102295,3
net_70,249,0.6521000266075134,3
net_71,4091,0.9409000277519226,3
net_72,410,0.5379000306129456,3
net_73,136,0.32500001788139343,3
net_74,197,0.4384000301361084,3
net_75,3754,0.9544000625610352,3
net_76,1345,0.8008000254631042,3
net_77,6642,0.9581000208854675,3
net_78,11111,0.9653000235557556,3
net_79,6222,0.9570000171661377,3
net_80,117,0.2997000217437744,4
net_81,8009,0.9658000469207764,4
net_82,1682,0.8968000411987305,4
net_83,2993,0.9054000377655029,4
net_84,3550,0.9455000162124634,4
net_85,6001,0.9553000330924988,4
net_86,2769,0.9402000308036804,4
net_87,1517,0.8830000162124634,4
net_88,154,0.3818000257015228,4
net_89,4665,0.9397000670433044,4
net_90,216,0.44610002636909485,4
net_91,120,0.3232000172138214,4
net_92,2117,0.9027000665664673,4
net_93,9443,0.960800051689148,4
net_94,1428,0.8859000205993652,4
net_95,1345,0.8542000651359558,4
net_96,7231,0.9670000672340393,4
net_97,146,0.2888000011444092,4
net_98,1355,0.7536000609397888,4
net_99,2613,0.90010005235672,4
net_100,117,0.33340001106262207,5
net_101,1428,0.8920000195503235,5
net_102,7231,0.9661000370979309,5
net_103,1301,0.8803000450134277,5
net_104,1384,0.8586000204086304,5
net_105,7231,0.968000054359436,5
net_106,851,0.8108000159263611,5
net_107,4125,0.9455000162124634,5
net_108,5935,0.9545000195503235,5
net_109,1116,0.7847000360488892,5
net_110,2102,0.9086000323295593,5
net_111,1682,0.8851000666618347,5
net_112,6529,0.9580000638961792,5
net_113,6529,0.9564000368118286,5
net_114,1878,0.913800060749054,5
net_115,8867,0.9688000679016113,5
net_116,228,0.30730000138282776,5
net_117,6782,0.9511000514030457,5
net_118,502,0.6961000561714172,5
net_119,2846,0.9159000515937805,5
net_120,117,0.33100003004074097,6
net_121,1428,0.8839000463485718,6
net_122,8867,0.968500018119812,6
net_123,774,0.8258000612258911,6
net_124,828,0.8559000492095947,6
net_125,176,0.434300035238266,6
net_126,202,0.33890002965927124,6
net_127,2139,0.9066000580787659,6
net_128,238,0.3412000238895416,6
net_129,4401,0.943600058555603,6
net_130,869,0.8205000162124634,6
net_131,1569,0.8936000466346741,6
net_132,7532,0.9568000435829163,6
net_133,2409,0.9339000582695007,6
net_134,969,0.8494000434875488,6
net_135,643,0.7241000533103943,6
net_136,9185,0.9607000350952148,6
net_137,117,0.3199000060558319,6
net_138,6595,0.9639000296592712,6
net_139,256,0.5782999992370605,6
net_140,117,0.3371000289916992,7
net_141,8867,0.9686000347137451,7
net_142,828,0.8479000329971313,7
net_143,883,0.8715000152587891,7
net_144,1592,0.8934000134468079,7
net_145,217,0.36000001430511475,7
net_146,2805,0.9367000460624695,7
net_147,6536,0.9580000638961792,7
net_148,131,0.3013000190258026,7
net_149,149,0.388700008392334,7
net_150,3629,0.9428000450134277,7
net_151,228,0.3053000271320343,7
net_152,330,0.41130003333091736,7
net_153,1914,0.9004000425338745,7
net_154,5237,0.9601000547409058,7
net_155,2896,0.9440000653266907,7
net_156,914,0.8569000363349915,7
net_157,4799,0.954300045967102,7
net_158,1646,0.9043000340461731,7
