id,fitness,mut
0,756770,0.1
1,756770,0.1
2,756770,0.1
3,756770,0.1
4,721378,0.1
5,721378,0.1
6,721378,0.1
7,721378,0.1
8,721378,0.1
9,721378,0.1
10,721378,0.15000000000000002
11,721378,0.15000000000000002
12,721378,0.15000000000000002
13,721378,0.15000000000000002
14,721378,0.15000000000000002
15,721378,0.2
16,721378,0.2
17,721378,0.2
18,721378,0.2
19,721378,0.2
20,721378,0.25
21,721378,0.25
22,721378,0.25
23,721378,0.25
24,721378,0.25
25,721378,0.3
26,721378,0.3
27,721378,0.3
28,721378,0.3
29,721378,0.3
30,721378,0.35
31,721378,0.35
32,721378,0.35
33,721378,0.35
34,721378,0.35
35,721378,0.39999999999999997
36,721378,0.39999999999999997
37,721378,0.39999999999999997
38,721378,0.39999999999999997
39,721378,0.39999999999999997
40,721378,0.44999999999999996
41,706999,0.44999999999999996
42,706999,0.44999999999999996
43,706999,0.44999999999999996
44,706999,0.44999999999999996
45,706999,0.44999999999999996
46,706999,0.44999999999999996
47,706999,0.49999999999999994
48,706999,0.49999999999999994
49,706999,0.49999999999999994
50,706999,0.49999999999999994
51,706999,0.49999999999999994
52,706999,0.5499999999999999
53,706999,0.5499999999999999
54,706999,0.5499999999999999
55,706999,0.5499999999999999
56,706999,0.5499999999999999
57,706999,0.6
58,706999,0.6
59,706999,0.6
60,706999,0.6
61,706999,0.6
62,706999,0.65
63,706999,0.65
64,706999,0.65
65,706999,0.65
66,706999,0.65
67,706999,0.7000000000000001
68,706999,0.7000000000000001
69,706999,0.7000000000000001
70,706999,0.7000000000000001
71,706999,0.7000000000000001
72,706999,0.7500000000000001
73,706999,0.7500000000000001
74,706999,0.7500000000000001
75,706999,0.7500000000000001
76,706999,0.7500000000000001
77,706999,0.8000000000000002
78,706999,0.8000000000000002
79,706999,0.8000000000000002
80,706999,0.8000000000000002
81,706999,0.8000000000000002
82,706999,0.8500000000000002
83,706999,0.8500000000000002
84,706999,0.8500000000000002
85,706999,0.8500000000000002
86,706999,0.8500000000000002
87,706999,0.9000000000000002
88,706999,0.9000000000000002
89,706999,0.9000000000000002
90,706999,0.9000000000000002
91,706999,0.9000000000000002
92,706999,0.9500000000000003
93,706999,0.9500000000000003
94,706999,0.9500000000000003
95,706999,0.9500000000000003
96,706999,0.9500000000000003
97,706999,1.0
98,706999,1.0
99,706999,1.0
100,706999,1.0
101,688917,1.0
102,688917,1.0
103,688917,1.0
104,688917,1.0
105,688917,1.0
106,688917,1.0
107,688917,1.0
108,688917,1.0
109,688917,1.0
110,688917,1.0
111,688917,1.0
112,688917,1.0
113,688917,1.0
114,688917,1.0
115,688917,1.0
116,688917,1.0
117,688917,1.0
118,688917,1.0
119,688917,1.0
120,688917,1.0
121,688917,1.0
122,688917,1.0
123,688917,1.0
124,688917,1.0
125,688917,1.0
126,688917,1.0
127,688917,1.0
128,688917,1.0
129,688917,1.0
130,688917,1.0
131,688917,1.0
132,688917,1.0
133,688917,1.0
134,688917,1.0
135,688917,1.0
136,688917,1.0
137,688917,1.0
138,688917,1.0
139,688917,1.0
140,688917,1.0
141,688917,1.0
142,688917,1.0
143,688917,1.0
144,688917,1.0
145,688917,1.0
146,688917,1.0
147,688917,1.0
148,688917,1.0
149,688917,1.0
150,652253,1.0
151,652253,1.0
152,652253,1.0
153,652253,1.0
154,652253,1.0
155,652253,1.0
156,652253,1.0
157,652253,1.0
158,652253,1.0
159,652253,1.0
160,652253,1.0
161,652253,1.0
162,652253,1.0
163,652253,1.0
164,652253,1.0
165,652253,1.0
166,652253,1.0
167,652253,1.0
168,652253,1.0
169,652253,1.0
170,652253,1.0
171,652253,1.0
172,652253,1.0
173,652253,1.0
174,652253,1.0
175,652253,1.0
176,652253,1.0
177,652253,1.0
178,652253,1.0
179,652253,1.0
180,652253,1.0
181,652253,1.0
182,652253,1.0
183,652253,1.0
184,652253,1.0
185,652253,1.0
186,652253,1.0
187,652253,1.0
188,652253,1.0
189,652253,1.0
190,652253,1.0
191,652253,1.0
192,652253,1.0
193,652253,1.0
194,652253,1.0
195,652253,1.0
196,652253,1.0
197,652253,1.0
198,652253,1.0
199,652253,1.0
