id,fitness,mut
0,745786,0.05
1,745786,0.05
2,745786,0.05
3,745786,0.05
4,745786,0.05
5,745786,0.05
6,745786,0.1
7,745786,0.1
8,745786,0.1
9,745786,0.1
10,745786,0.1
11,745786,0.15000000000000002
12,745786,0.15000000000000002
13,745786,0.15000000000000002
14,745786,0.15000000000000002
15,745786,0.15000000000000002
16,745786,0.2
17,745786,0.2
18,745786,0.2
19,745786,0.2
20,745786,0.2
21,745786,0.25
22,745786,0.25
23,745786,0.25
24,745786,0.25
25,745786,0.25
26,745786,0.3
27,745786,0.3
28,745786,0.3
29,745786,0.3
30,745786,0.3
31,745786,0.35
32,745786,0.35
33,745786,0.35
34,745786,0.35
35,745786,0.35
36,745786,0.39999999999999997
37,745786,0.39999999999999997
38,745786,0.39999999999999997
39,745786,0.39999999999999997
40,745786,0.39999999999999997
41,745786,0.44999999999999996
42,745786,0.44999999999999996
43,745786,0.44999999999999996
44,745786,0.44999999999999996
45,745786,0.44999999999999996
46,745786,0.49999999999999994
47,745786,0.49999999999999994
48,745786,0.49999999999999994
49,745786,0.49999999999999994
50,745786,0.49999999999999994
51,745786,0.5499999999999999
52,745786,0.5499999999999999
53,745786,0.5499999999999999
54,745786,0.5499999999999999
55,745786,0.5499999999999999
56,745786,0.6
57,745786,0.6
58,745786,0.6
59,745786,0.6
60,745786,0.6
61,745786,0.65
62,745786,0.65
63,745786,0.65
64,745786,0.65
65,745786,0.65
66,745786,0.7000000000000001
67,745786,0.7000000000000001
68,745786,0.7000000000000001
69,745786,0.7000000000000001
70,745786,0.7000000000000001
71,745786,0.7500000000000001
72,745786,0.7500000000000001
73,745786,0.7500000000000001
74,745786,0.7500000000000001
75,745786,0.7500000000000001
76,745786,0.8000000000000002
77,745786,0.8000000000000002
78,745786,0.8000000000000002
79,745786,0.8000000000000002
80,745786,0.8000000000000002
81,745786,0.8500000000000002
82,745786,0.8500000000000002
83,745786,0.8500000000000002
84,745786,0.8500000000000002
85,745786,0.8500000000000002
86,745786,0.9000000000000002
87,745786,0.9000000000000002
88,745786,0.9000000000000002
89,745786,0.9000000000000002
90,745786,0.9000000000000002
91,745786,0.9500000000000003
92,745786,0.9500000000000003
93,745786,0.9500000000000003
94,745786,0.9500000000000003
95,745786,0.9500000000000003
96,745786,1.0
97,745786,1.0
98,745786,1.0
99,745786,1.0
100,745786,1.0
101,745786,1.0
102,745786,1.0
103,745786,1.0
104,745786,1.0
105,745786,1.0
106,745786,1.0
107,745786,1.0
108,745786,1.0
109,745786,1.0
110,745786,1.0
111,745786,1.0
112,745786,1.0
113,745786,1.0
114,745786,1.0
115,745786,1.0
116,745786,1.0
117,745786,1.0
118,745786,1.0
119,745786,1.0
120,745786,1.0
121,745786,1.0
122,745786,1.0
123,745786,1.0
124,745786,1.0
125,745786,1.0
126,745786,1.0
127,745786,1.0
128,745786,1.0
129,745786,1.0
130,745786,1.0
131,745786,1.0
132,745786,1.0
133,745786,1.0
134,745786,1.0
135,745786,1.0
136,745786,1.0
137,745786,1.0
138,745786,1.0
139,745786,1.0
140,745786,1.0
141,745786,1.0
142,745786,1.0
143,745786,1.0
144,745786,1.0
145,745786,1.0
146,745786,1.0
147,745786,1.0
148,745786,1.0
149,745786,1.0
150,745786,1.0
151,745786,1.0
152,745786,1.0
153,745786,1.0
154,745786,1.0
155,745786,1.0
156,745786,1.0
157,745786,1.0
158,745786,1.0
159,745786,1.0
160,745786,1.0
161,745786,1.0
162,745786,1.0
163,745786,1.0
164,745786,1.0
165,745786,1.0
166,745786,1.0
167,745786,1.0
168,745786,1.0
169,745786,1.0
170,745786,1.0
171,745786,1.0
172,745786,1.0
173,745786,1.0
174,745786,1.0
175,745786,1.0
176,745786,1.0
177,745786,1.0
178,745786,1.0
179,745786,1.0
180,745786,1.0
181,745786,1.0
182,745786,1.0
183,745786,1.0
184,745786,1.0
185,745786,1.0
186,745786,1.0
187,745786,1.0
188,745786,1.0
189,745786,1.0
190,745786,1.0
191,745786,1.0
192,745786,1.0
193,745786,1.0
194,745786,1.0
195,745786,1.0
196,745786,1.0
197,745786,1.0
198,745786,1.0
199,745786,1.0
