id,params,acc,gen
net,169008,0.9694000482559204,0
net_1,220553,0.9797000288963318,0
net_2,236257,0.9819000363349915,0
net_3,224507,0.9778000712394714,0
net_4,212508,0.9705000519752502,0
net_5,250088,0.9770000576972961,0
net_6,121340,0.9809000492095947,0
net_7,84852,0.895300030708313,0
net_8,62480,0.7426000237464905,0
net_9,9675,0.9464000463485718,0
net_10,155692,0.4702000319957733,0
net_11,94326,0.9783000349998474,0
net_12,42596,0.9270000457763672,0
net_13,395720,0.9585000276565552,0
net_14,181268,0.9013000130653381,0
net_15,310657,0.884600043296814,0
net_16,40607,0.940500020980835,0
net_17,125377,0.955500066280365,0
net_18,581844,0.9788000583648682,0
net_19,138115,0.9450000524520874,0
net_20,239022,0.7037000060081482,0
net_21,10832,0.7433000206947327,0
net_22,16945,0.9496000409126282,0
net_23,68604,0.9514000415802002,0
net_24,35997,0.8779000639915466,0
net_25,392105,0.9820000529289246,0
net_26,224568,0.9597000479698181,0
net_27,69983,0.8252000212669373,0
net_28,11238,0.9189000725746155,0
net_29,187741,0.9789000749588013,0
net_30,9675,0.9420000314712524,1
net_31,392105,0.9800000190734863,1
net_32,1619194,0.9813000559806824,1
net_33,11655,0.9501000642776489,1
net_34,39174,0.9360000491142273,1
net_35,192851,0.9767000675201416,1
net_36,6240,0.953700065612793,1
net_37,135860,0.9717000722885132,1
net_38,169945,0.9724000692367554,1
net_39,94391,0.9564000368118286,1
net_40,63661,0.9587000608444214,1
net_41,400886,0.9814000725746155,1
net_42,33234,0.9509000182151794,1
net_43,415253,0.9796000719070435,1
net_44,3838,0.8973000645637512,1
net_45,253068,0.9816000461578369,1
net_46,339942,0.9742000699043274,1
net_47,281885,0.9788000583648682,1
net_48,10448,0.9504000544548035,1
net_49,383046,0.9754000306129456,1
net_50,9331,0.9584000706672668,1
net_51,226781,0.935200035572052,1
net_52,905857,0.9730000495910645,1
net_53,29172,0.9541000723838806,1
net_54,7378,0.9333000183105469,1
net_55,394503,0.975100040435791,1
net_56,67758,0.9709000587463379,1
net_57,22948,0.9247000217437744,1
net_58,403679,0.9788000583648682,1
net_59,50676,0.9760000705718994,1
net_60,3838,0.897100031375885,2
net_61,253068,0.980400025844574,2
net_62,50676,0.9756000638008118,2
net_63,5657,0.8938000202178955,2
net_64,437237,0.9765000343322754,2
net_65,1022,0.7912000417709351,2
net_66,12030,0.9200000166893005,2
net_67,4686,0.8093000650405884,2
net_68,268237,0.976300060749054,2
net_69,198936,0.978600025177002,2
net_70,86974,0.9741000533103943,2
net_71,36282,0.9645000696182251,2
net_72,447234,0.9828000664710999,2
net_73,64340,0.969200074672699,2
net_74,8033,0.9393000602722168,2
net_75,418218,0.9746000170707703,2
net_76,9122,0.9620000720024109,2
net_77,1947,0.7367000579833984,2
net_78,146900,0.9797000288963318,2
net_79,22384,0.9337000250816345,2
net_80,102561,0.9385000467300415,2
net_81,86360,0.9630000591278076,2
net_82,54939,0.9711000323295593,2
net_83,46924,0.9663000702857971,2
net_84,205078,0.9808000326156616,2
net_85,206163,0.9834000468254089,2
net_86,19487,0.9458000659942627,2
net_87,32321,0.9488000273704529,2
net_88,27659,0.9595000743865967,2
net_89,3322,0.8931000232696533,2
net_90,1022,0.7970000505447388,3
net_91,9122,0.9612000584602356,3
net_92,206163,0.9802000522613525,3
net_93,2850,0.8859000205993652,3
net_94,304984,0.9787000417709351,3
net_95,16303,0.9688000679016113,3
net_96,180590,0.9664000272750854,3
net_97,478870,0.9760000705718994,3
net_98,45974,0.9575000405311584,3
net_99,39635,0.9439000487327576,3
net_100,269443,0.9807000756263733,3
net_101,2492,0.8689000606536865,3
net_102,58342,0.9326000213623047,3
net_103,88335,0.9360000491142273,3
net_104,14399,0.9446000456809998,3
net_105,21030,0.9629000425338745,3
net_106,2789,0.9335000514984131,3
net_107,3444,0.9240000247955322,3
net_108,11399,0.9682000279426575,3
net_109,105941,0.980400025844574,3
net_110,186300,0.9807000756263733,3
net_111,1634,0.9065000414848328,3
net_112,146052,0.9618000388145447,3
net_113,21735,0.969700038433075,3
net_114,39729,0.9727000594139099,3
net_115,253992,0.9745000600814819,3
net_116,35311,0.936500072479248,3
net_117,38246,0.9595000743865967,3
net_118,6029,0.7777000665664673,3
net_119,1545,0.8662000298500061,3
net_120,1022,0.796500027179718,4
net_121,269443,0.9832000732421875,4
net_122,11399,0.9676000475883484,4
net_123,846137,0.9841000437736511,4
net_124,4287,0.9549000263214111,4
net_125,43075,0.9583000540733337,4
net_126,433692,0.9762000441551208,4
net_127,4125,0.6564000248908997,4
net_128,34838,0.931600034236908,4
net_129,3403,0.6390000581741333,4
net_130,273986,0.9850000739097595,4
net_131,94262,0.972100019454956,4
net_132,35704,0.9457000494003296,4
net_133,742616,0.9753000736236572,4
net_134,5836,0.9308000206947327,4
net_135,8639,0.9271000623703003,4
net_136,11366,0.9379000663757324,4
net_137,9152,0.9508000612258911,4
net_138,6479,0.9475000500679016,4
net_139,387417,0.9812000393867493,4
net_140,3457,0.89000004529953,4
net_141,99522,0.959100067615509,4
net_142,300,0.6566000580787659,4
net_143,600918,0.9798000454902649,4
net_144,66744,0.9696000218391418,4
net_145,288176,0.9815000295639038,4
net_146,200925,0.9718000292778015,4
net_147,240922,0.9832000732421875,4
net_148,468560,0.9284000396728516,4
net_149,240641,0.9813000559806824,4
