id,params,acc,gen
net,757,0.8799000382423401,0
net_1,2657,0.6459000110626221,0
net_2,6387,0.9502000212669373,0
net_3,2874,0.8641000390052795,0
net_4,966,0.7926000356674194,0
net_5,600,0.48920002579689026,0
net_6,14791,0.9639000296592712,0
net_7,4182,0.9340000152587891,0
net_8,1989,0.8478000164031982,0
net_9,7065,0.9517000317573547,0
net_10,11538,0.9580000638961792,0
net_11,1206,0.5969000458717346,0
net_12,8294,0.9271000623703003,0
net_13,1838,0.6692000031471252,0
net_14,1205,0.8254000544548035,0
net_15,1371,0.8755000233650208,0
net_16,348,0.23040001094341278,0
net_17,8965,0.9301000237464905,0
net_18,8316,0.8280000686645508,0
net_19,1089,0.6188000440597534,0
net_20,757,0.8681000471115112,1
net_21,14791,0.9625000357627869,1
net_22,348,0.24010001122951508,1
net_23,8246,0.9558000564575195,1
net_24,495,0.7301000356674194,1
net_25,14745,0.9656000733375549,1
net_26,1265,0.8870000243186951,1
net_27,715,0.8203000426292419,1
net_28,1202,0.8702000379562378,1
net_29,2056,0.8830000162124634,1
net_30,369,0.2468000054359436,1
net_31,4063,0.8888000249862671,1
net_32,9833,0.9592000246047974,1
net_33,15995,0.967400074005127,1
net_34,1802,0.6438000202178955,1
net_35,24870,0.9707000255584717,1
net_36,6098,0.9297000169754028,1
net_37,609,0.7040000557899475,1
net_38,8832,0.9565000534057617,1
net_39,325,0.6282000541687012,1
net_40,1265,0.8782000541687012,2
net_41,24870,0.9705000519752502,2
net_42,325,0.6273000240325928,2
net_43,20408,0.9624000191688538,2
net_44,551,0.6472000479698181,2
net_45,810,0.6158000230789185,2
net_46,2933,0.8449000120162964,2
net_47,345,0.6109000444412231,2
net_48,793,0.7457000613212585,2
net_49,1275,0.7696000337600708,2
net_50,13233,0.9633000493049622,2
net_51,558,0.7288000583648682,2
net_52,21018,0.9705000519752502,2
net_53,3773,0.8951000571250916,2
net_54,2217,0.8976000547409058,2
net_55,950,0.8389000296592712,2
net_56,14241,0.9683000445365906,2
net_57,1550,0.8414000272750854,2
net_58,1004,0.8324000239372253,2
net_59,1734,0.9004000425338745,2
net_60,24870,0.9683000445365906,3
net_61,325,0.6287000179290771,3
net_62,1734,0.8969000577926636,3
net_63,22790,0.9633000493049622,3
net_64,217,0.19530001282691956,3
net_65,3540,0.9285000562667847,3
net_66,24870,0.968000054359436,3
net_67,357,0.4585000276565552,3
net_68,3073,0.8675000667572021,3
net_69,1734,0.8936000466346741,3
net_70,363,0.2671000063419342,3
net_71,3577,0.9221000671386719,3
net_72,28719,0.9731000661849976,3
net_73,1067,0.7753000259399414,3
net_74,3677,0.8649000525474548,3
net_75,1501,0.7903000116348267,3
net_76,16911,0.92330002784729,3
net_77,1078,0.6778000593185425,3
net_78,3099,0.878000020980835,3
net_79,785,0.36740002036094666,3
net_80,1734,0.8960000276565552,4
net_81,217,0.1941000074148178,4
net_82,28719,0.973300039768219,4
net_83,31745,0.9766000509262085,4
net_84,4606,0.9460000395774841,4
net_85,687,0.37400001287460327,4
net_86,8418,0.9362000226974487,4
net_87,1021,0.8827000260353088,4
net_88,7114,0.9319000244140625,4
net_89,31421,0.9753000736236572,4
net_90,212,0.39510002732276917,4
net_91,8529,0.9361000657081604,4
net_92,3066,0.893000066280365,4
net_93,980,0.7453000545501709,4
net_94,217,0.23200000822544098,4
net_95,1785,0.49310001730918884,4
net_96,24949,0.9750000238418579,4
net_97,36833,0.9755000472068787,4
net_98,457,0.5452000498771667,4
net_99,1686,0.7521000504493713,4
net_100,31745,0.9783000349998474,5
net_101,1021,0.8751000165939331,5
net_102,212,0.3726000189781189,5
net_103,1067,0.7029000520706177,5
net_104,212,0.37230002880096436,5
net_105,232,0.38430002331733704,5
net_106,172,0.18210001289844513,5
net_107,920,0.32200002670288086,5
net_108,10003,0.9590000510215759,5
net_109,42644,0.9795000553131104,5
net_110,384,0.5223000049591064,5
net_111,352,0.4585000276565552,5
net_112,759,0.8539000153541565,5
net_113,200,0.2889000177383423,5
net_114,571,0.38690000772476196,5
net_115,11587,0.9349000453948975,5
net_116,12421,0.9380000233650208,5
net_117,272,0.251800000667572,5
net_118,25607,0.9742000699043274,5
net_119,11869,0.959600031375885,5
