id,params,acc,gen
net,6356,0.8154000639915466,0
net_1,1330,0.5055000185966492,0
net_2,1925,0.7016000151634216,0
net_3,109,0.26750001311302185,0
net_4,7799,0.7442000508308411,0
net_5,6326,0.917400062084198,0
net_6,3750,0.8505000472068787,0
net_7,4080,0.8212000131607056,0
net_8,13055,0.938200056552887,0
net_9,2240,0.6803000569343567,0
net_10,9776,0.9320000410079956,0
net_11,1123,0.7705000638961792,0
net_12,11944,0.9229000210762024,0
net_13,3312,0.8964000344276428,0
net_14,906,0.8237000107765198,0
net_15,13668,0.9579000473022461,0
net_16,2850,0.9336000680923462,0
net_17,4609,0.9558000564575195,0
net_18,1660,0.867900013923645,0
net_19,5348,0.8855000138282776,0
net_20,5272,0.9407000541687012,0
net_21,4864,0.9404000639915466,0
net_22,746,0.6600000262260437,0
net_23,5731,0.7854000329971313,0
net_24,2116,0.909600019454956,0
net_25,866,0.7171000242233276,0
net_26,6674,0.6658000349998474,0
net_27,13211,0.9515000581741333,0
net_28,1595,0.8840000629425049,0
net_29,3024,0.7232000231742859,0
net_30,902,0.32840001583099365,0
net_31,407,0.490200012922287,0
net_32,2507,0.9338000416755676,0
net_33,1433,0.7074000239372253,0
net_34,1917,0.8148000240325928,0
net_35,1162,0.8348000645637512,0
net_36,2128,0.8626000285148621,0
net_37,4255,0.8803000450134277,0
net_38,3513,0.7865000367164612,0
net_39,11438,0.9472000598907471,0
net_40,1680,0.8899000287055969,0
net_41,1420,0.6410000324249268,0
net_42,2080,0.8919000625610352,0
net_43,2115,0.7741000652313232,0
net_44,8970,0.9199000597000122,0
net_45,470,0.6089000105857849,0
net_46,4712,0.8082000613212585,0
net_47,16593,0.9553000330924988,0
net_48,6369,0.8990000486373901,0
net_49,567,0.566100001335144,0
net_50,745,0.83760005235672,0
net_51,1195,0.784600019454956,0
net_52,5971,0.9445000290870667,0
net_53,2031,0.8938000202178955,0
net_54,20730,0.9527000188827515,0
net_55,5868,0.9155000448226929,0
net_56,904,0.7206000089645386,0
net_57,8171,0.9343000650405884,0
net_58,1794,0.860200047492981,0
net_59,4660,0.9410000443458557,0
net_60,472,0.6247000098228455,0
net_61,3543,0.661300003528595,0
net_62,2839,0.6383000016212463,0
net_63,6173,0.8028000593185425,0
net_64,2161,0.8398000597953796,0
net_65,1599,0.8206000328063965,0
net_66,3877,0.8581000566482544,0
net_67,5016,0.9291000366210938,0
net_68,7463,0.9333000183105469,0
net_69,2590,0.7613000273704529,0
net_70,4250,0.9433000683784485,0
net_71,4485,0.9279000163078308,0
net_72,12681,0.9198000431060791,0
net_73,2447,0.7761000394821167,0
net_74,3987,0.9466000199317932,0
net_75,10518,0.9548000693321228,0
net_76,2705,0.8619000315666199,0
net_77,4466,0.9350000619888306,0
net_78,3183,0.8781000375747681,0
net_79,1544,0.3773000240325928,0
net_80,1500,0.6920000314712524,0
net_81,3390,0.9424000382423401,0
net_82,352,0.45110002160072327,0
net_83,1098,0.4706000089645386,0
net_84,1966,0.790600061416626,0
net_85,745,0.46730002760887146,0
net_86,10057,0.9452000260353088,0
net_87,4170,0.7169000506401062,0
net_88,8982,0.9433000683784485,0
net_89,2138,0.8743000626564026,0
net_90,2175,0.9268000721931458,0
net_91,1462,0.8708000183105469,0
net_92,2775,0.7235000133514404,0
net_93,2582,0.9325000643730164,0
net_94,15616,0.9682000279426575,0
net_95,1260,0.6004000306129456,0
net_96,396,0.35840001702308655,0
net_97,1506,0.11350000649690628,0
net_98,7392,0.8348000645637512,0
net_99,15910,0.9547000527381897,0
net_100,109,0.2492000162601471,1
net_101,2175,0.9205000400543213,1
net_102,15616,0.9690000414848328,1
net_103,147,0.30560001730918884,1
net_104,1689,0.8889000415802002,1
net_105,147,0.27470001578330994,1
net_106,2175,0.9243000149726868,1
net_107,2661,0.9270000457763672,1
net_108,15616,0.9670000672340393,1
net_109,109,0.2678000032901764,1
net_110,3147,0.9239000678062439,1
net_111,109,0.30730000138282776,1
net_112,16199,0.969700038433075,1
net_113,14979,0.9666000604629517,1
net_114,131,0.11350000649690628,1
net_115,358,0.35670000314712524,1
net_116,4121,0.9356000423431396,1
net_117,16898,0.968500018119812,1
net_118,11899,0.9672000408172607,1
net_119,2175,0.9277000427246094,1
net_120,13052,0.9653000235557556,1
net_121,2175,0.9288000464439392,1
net_122,1616,0.8825000524520874,1
net_123,2175,0.9258000254631042,1
net_124,126,0.21560001373291016,1
net_125,7035,0.9464000463485718,1
net_126,2175,0.9191000461578369,1
net_127,15616,0.9669000506401062,1
net_128,13799,0.9593000411987305,1
net_129,15616,0.9665000438690186,1
net_130,15616,0.9677000641822815,1
net_131,18101,0.9714000225067139,1
net_132,15616,0.966200053691864,1
net_133,2175,0.9214000701904297,1
net_134,128,0.25860002636909485,1
net_135,109,0.30890002846717834,1
net_136,2292,0.9232000708580017,1
net_137,7677,0.9566000699996948,1
net_138,15616,0.9666000604629517,1
net_139,4236,0.9429000616073608,1
net_140,90,0.21170000731945038,1
net_141,14254,0.9660000205039978,1
net_142,13693,0.9682000279426575,1
net_143,109,0.25850000977516174,1
net_144,2175,0.9296000599861145,1
net_145,131,0.11350000649690628,1
net_146,159,0.29260000586509705,1
net_147,109,0.30010002851486206,1
net_148,109,0.2582000195980072,1
net_149,15616,0.9669000506401062,1
net_150,2175,0.9279000163078308,1
net_151,15616,0.9672000408172607,1
net_152,90,0.2550000250339508,1
net_153,15616,0.9658000469207764,1
net_154,7696,0.9570000171661377,1
net_155,109,0.3050000071525574,1
net_156,11770,0.9641000628471375,1
net_157,1941,0.9249000549316406,1
net_158,15616,0.9647000432014465,1
net_159,2175,0.9225000143051147,1
net_160,2292,0.9206000566482544,1
net_161,7059,0.9588000178337097,1
net_162,2175,0.9268000721931458,1
net_163,185,0.325300008058548,1
net_164,15616,0.967400074005127,1
net_165,259,0.36900001764297485,1
net_166,2175,0.9285000562667847,1
net_167,115,0.31460002064704895,1
net_168,15494,0.9654000401496887,1
net_169,15616,0.9653000235557556,1
net_170,109,0.3241000175476074,1
net_171,2292,0.9244000315666199,1
net_172,15616,0.9676000475883484,1
net_173,14334,0.9681000709533691,1
net_174,14741,0.9694000482559204,1
net_175,8493,0.9566000699996948,1
net_176,2058,0.9049000144004822,1
net_177,109,0.30410000681877136,1
net_178,109,0.295600026845932,1
net_179,347,0.32830002903938293,1
